assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg,shots,key_passes,npg,npxG,adjusted_xg,modified
0,0,3,0,0.3,229,0.0,0.0,0.0,0.1,261,0,0,0.0,0.0,2024-03-02,3,6,0,0,0,0,27,0,181227,0,2,2,0.0,1,13129,26045,12916,49,True,0,4,Neal Maupay,4,CHE,1150,1230,BRE,1110,1090,2023,,2.4732,3.0,2.4732,2.1523,9.0,2.1523,0.0,0.0,0.0,0.0,0.0,
0,0,1,0,0.3,229,0.0,0.0,0.0,0.33,271,1,0,0.0,0.0,2024-03-09,12,1,0,0,0,0,28,0,150862,0,1,2,0.0,1,-29649,5315,34964,49,False,0,4,Neal Maupay,4,ARS,1370,1330,BRE,1055,1150,2023,,0.733239,3.0,0.733239,1.59369,20.0,1.59369,0.0,0.0,0.0,0.0,0.0,
0,0,2,0,10.6,229,0.0175468660891056,0.0,0.0,0.03,283,0,0,1.3,2.2,2024-03-16,10,21,0,0,0,0,29,0,155168,0,1,2,0.0,1,2690,8920,6230,49,False,0,4,Neal Maupay,4,BUR,1050,1040,BRE,1055,1150,2023,,1.25123,8.0,1.25123,2.69776,12.0,1.93659,0.0,1.0,0.0,0.0,0.0,
0,0,-1,0,0.0,229,0.0,0.0,0.0,0.19,293,1,0,0.0,0.0,2024-03-30,3,14,0,0,0,0,30,0,142727,0,1,1,2.0,0,-12035,1839,13874,49,True,1,4,Neal Maupay,4,MUN,1210,1230,BRE,1110,1090,2023,,3.16487,21.0,3.16487,0.989565,7.0,0.989565,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,303,0,0,0.0,0.0,2024-04-03,0,5,0,0,0,0,31,0,135556,0,0,0,0.0,0,-7363,1537,8900,49,True,0,4,Neal Maupay,4,BHA,1180,1240,BRE,1110,1090,2023,,0.423299,8.0,0.423299,1.22404,8.0,1.22404,0.0,0.0,0.0,0.0,0.0,
0,0,3,0,0.3,229,0.0,0.0,0.0,0.26,311,0,0,0.0,0.0,2024-04-06,4,2,0,0,0,0,32,0,128306,0,3,3,0.0,1,-7328,1139,8467,49,False,0,4,Neal Maupay,4,AVL,1140,1180,BRE,1055,1150,2023,,1.42064,3.0,1.42064,1.16333,6.0,1.16333,0.0,0.0,0.0,0.0,0.0,
0,0,-3,1,17.7,229,0.0257123224437236,0.48,0.3377544283866882,0.73,323,0,0,2.6,0.0,2024-04-13,78,23,0,0,0,0,33,0,123795,1,0,2,10.0,1,-4799,2531,7330,49,True,1,4,Neal Maupay,4,SHU,1020,1060,BRE,1110,1090,2023,,1.09071,5.0,1.09071,0.834498,6.0,0.834498,1.0,1.0,0.0,0.3377544283866882,0.3377544283866882,
0,0,1,0,0.3,229,0.0,0.03,0.0286834724247455,0.3,336,1,0,0.0,0.0,2024-04-20,8,22,0,0,0,0,34,0,116669,0,5,1,3.0,1,-6536,1908,8444,49,False,0,4,Neal Maupay,4,LUT,1020,1090,BRE,1055,1150,2023,,3.7809,13.0,3.7809,0.497799,6.0,0.497799,2.0,0.0,0.0,0.0286834724247455,0.0286834724247455,
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,343,0,0,0.0,0.0,2024-04-27,0,8,0,0,0,0,35,0,104603,0,0,1,0.0,0,-12636,60,12696,49,False,0,4,Neal Maupay,4,EVE,1125,1065,BRE,1055,1150,2023,,0.956356,8.0,0.956356,1.21399,10.0,1.21399,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2024-05-04,0,9,0,0,0,0,36,0,102343,0,0,0,0.0,0,-2679,698,3377,49,True,0,4,Neal Maupay,4,FUL,1180,1170,BRE,1110,1090,2023,,0.809379,6.0,0.809379,1.45579,3.0,1.45579,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,362,0,0,0.0,0.0,2024-05-11,0,3,0,0,0,0,37,0,98563,0,2,1,0.0,0,-3601,910,4511,49,False,0,4,Neal Maupay,4,BOU,1055,1145,BRE,1055,1150,2023,,1.92722,11.0,1.92722,1.07237,11.0,1.07237,0.0,0.0,0.0,0.0,0.0,
0,0,-2,0,0.6,229,0.0,0.01,0.0,0.71,372,1,0,0.0,0.0,2024-05-19,16,15,0,0,0,0,38,0,96623,0,4,2,0.0,0,-2175,833,3008,49,True,1,4,Neal Maupay,4,NEW,1210,1355,BRE,1110,1090,2023,,1.70157,5.0,1.70157,3.65044,12.0,3.65044,0.0,0.0,0.0,0.0,0.0,
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2024-08-17,0,5,0,0,0,0,1,0,154002,0,3,0,0.0,0,0,0,0,50,True,0,4,Neal Maupay,8,BHA,1100,1200,EVE,1130,1060,2024,,0.405325,4.0,0.405325,1.79083,5.0,1.79083,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2024-08-24,0,18,0,0,0,0,2,0,149992,0,0,4,0.0,0,-15595,8545,24140,50,False,0,4,Neal Maupay,8,TOT,1140,1300,EVE,1150,1100,2024,,0.648869,5.0,0.648869,2.61143,9.0,2.61143,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2024-08-31,0,3,0,0,0,0,3,0,129316,0,3,2,0.0,0,-24400,11857,36257,49,True,0,4,Neal Maupay,8,BOU,1140,1210,EVE,1130,1060,2024,,2.55629,15.0,2.55629,2.95688,7.0,2.95688,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2024-09-14,0,2,0,0,0,0,4,0,77490,0,2,3,0.0,0,-51533,0,51533,49,False,0,4,Neal Maupay,8,AVL,1080,1140,EVE,1150,1100,2024,,0.852158,3.0,0.852158,3.15876,9.0,3.15876,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2024-09-21,0,11,0,0,0,0,5,0,63313,0,1,1,0.0,0,-15684,0,15684,49,False,0,4,Neal Maupay,8,LEI,1050,1090,EVE,1150,1100,2024,,1.82377,6.0,1.82377,1.33793,8.0,1.33793,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2024-09-28,0,7,0,0,0,0,6,0,53329,0,1,2,0.0,0,-10163,0,10163,49,True,0,4,Neal Maupay,8,CRY,1140,1110,EVE,1130,1060,2024,,1.10959,6.0,1.10959,1.12358,8.0,1.12358,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2024-10-05,0,15,0,0,0,0,7,0,46994,0,0,0,0.0,0,-6438,0,6438,49,True,0,4,Neal Maupay,8,NEW,1150,1290,EVE,1130,1060,2024,,0.692214,3.0,0.692214,1.79048,11.0,1.02931,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2024-10-19,0,10,0,0,0,0,8,0,42865,0,2,0,0.0,0,-4219,0,4219,49,False,0,4,Neal Maupay,8,IPS,1070,1080,EVE,1150,1100,2024,,1.60804,9.0,1.60804,1.174,3.0,1.174,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2024-10-26,0,9,0,0,0,0,9,0,40375,0,1,1,0.0,0,-2504,0,2504,49,True,0,4,Neal Maupay,8,FUL,1140,1160,EVE,1130,1060,2024,,0.884845,7.0,0.884845,1.49531,7.0,1.49531,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2024-11-02,0,17,0,0,0,0,10,0,37704,0,0,1,0.0,0,-2696,0,2696,49,False,0,4,Neal Maupay,8,SOU,1060,1050,EVE,1150,1100,2024,,1.78581,4.0,1.78581,0.540345,6.0,0.540345,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2024-11-09,0,19,0,0,0,0,11,0,35967,0,0,0,0.0,0,-1781,0,1781,49,False,0,4,Neal Maupay,8,WHU,1080,1100,EVE,1150,1100,2024,,0.865983,7.0,0.865983,1.1237,8.0,1.1237,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2024-11-23,0,4,0,0,0,0,12,0,34533,0,0,0,0.0,0,-1437,0,1437,49,True,0,4,Neal Maupay,8,BRE,1100,1350,EVE,1130,1060,2024,,1.5951,8.0,1.5951,1.34314,1.0,1.34314,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2024-12-01,0,14,0,0,0,0,13,0,33631,0,0,4,0.0,0,-929,0,929,49,False,0,4,Neal Maupay,8,MUN,1140,1110,EVE,1150,1100,2024,,0.766749,3.0,0.766749,1.76161,10.0,1.76161,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2024-12-04,0,20,0,0,0,0,14,0,32841,0,0,4,0.0,0,-805,0,805,49,True,0,4,Neal Maupay,8,WOL,1070,1120,EVE,1130,1060,2024,,1.49904,7.0,1.49904,0.847724,4.0,0.847724,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,151,0,0,0.0,0.0,2024-12-14,0,1,0,0,0,0,16,0,31453,0,0,0,0.0,0,-672,0,672,49,False,0,4,Neal Maupay,8,ARS,1260,1240,EVE,1150,1100,2024,,0.132166,2.0,0.132166,1.30865,12.0,1.30865,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2024-12-22,0,6,0,0,0,0,17,0,30911,0,0,0,0.0,0,-552,0,552,49,True,0,4,Neal Maupay,8,CHE,1150,1360,EVE,1130,1060,2024,,1.07081,0.0,1.07081,1.51591,2.0,1.51591,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,229,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2024-12-26,0,13,0,0,0,0,18,0,30215,0,1,1,0.0,0,-698,0,698,49,False,0,4,Neal Maupay,8,MCI,1140,1300,EVE,1150,1100,2024,,0.653289,1.0,0.653289,2.51965,18.0,1.75849,0.0,0.0,0.0,0.0,0.0,False
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,7,0,0,0,0,1,0,3105,0,1,0,0.0,0,0,0,0,55,True,0,4,Iliman Ndiaye,23,CRY,1120,1085,SHU,1045,1020,2023,2.0,0.422704,2.0,0.422704,2.27616,9.0,2.27616,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,16,0,0,0,0,2,0,1827,0,1,2,0.0,0,-1240,0,1240,55,False,0,4,Iliman Ndiaye,23,NFO,1050,1080,SHU,1020,1060,2023,2.0,0.551038,4.0,0.551038,1.37181,6.0,1.37181,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,13,0,0,0,0,3,0,1496,0,2,1,0.0,0,-372,0,372,55,True,0,4,Iliman Ndiaye,23,MCI,1360,1370,SHU,1045,1020,2023,2.0,0.762232,3.0,0.762232,3.84804,22.0,3.08687,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,8,0,0,0,0,4,0,1332,0,2,2,0.0,0,-169,0,169,55,True,0,4,Iliman Ndiaye,23,EVE,1125,1080,SHU,1045,1020,2023,2.0,1.575,5.0,1.575,2.73871,3.0,2.73871,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,18,0,0,0,0,5,0,1195,0,1,2,0.0,0,-143,0,143,55,False,0,4,Iliman Ndiaye,23,TOT,1110,1230,SHU,1020,1060,2023,2.0,0.790655,4.0,0.790655,2.15909,21.0,2.15909,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,15,0,0,0,0,6,0,1148,0,8,0,0.0,0,-49,0,49,55,True,0,4,Iliman Ndiaye,23,NEW,1210,1355,SHU,1045,1020,2023,2.0,0.579392,5.0,0.579392,5.1082,11.0,5.1082,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,19,0,0,0,0,7,0,1102,0,0,2,0.0,0,-45,0,45,55,False,0,4,Iliman Ndiaye,23,WHU,1055,1150,SHU,1020,1060,2023,2.0,0.911997,5.0,0.911997,3.19753,16.0,3.19753,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,1067,0,1,3,0.0,0,-37,0,37,55,False,0,4,Iliman Ndiaye,23,FUL,1050,1060,SHU,1020,1060,2023,2.0,0.251809,0.0,0.251809,2.26612,9.0,2.26612,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,14,0,0,0,0,9,0,1048,0,2,1,0.0,0,-18,0,18,55,True,0,4,Iliman Ndiaye,23,MUN,1210,1230,SHU,1045,1020,2023,2.0,1.41074,7.0,0.649567,1.46187,7.0,1.46187,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,1,0,0,0,0,10,0,1037,0,0,5,0.0,0,-11,0,11,55,False,0,4,Iliman Ndiaye,23,ARS,1370,1330,SHU,1020,1060,2023,2.0,0.0281554,1.0,0.0281554,3.03496,9.0,2.27379,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,20,0,0,0,0,11,0,1023,0,1,2,0.0,0,-15,0,15,55,True,0,4,Iliman Ndiaye,23,WOL,1105,1100,SHU,1045,1020,2023,2.0,1.10165,3.0,0.340518,1.14803,4.0,1.14803,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,5,0,0,0,0,12,0,1009,0,1,1,0.0,0,-13,0,13,55,False,0,4,Iliman Ndiaye,23,BHA,1070,1135,SHU,1020,1060,2023,2.0,0.84434,13.0,0.84434,1.08601,4.0,1.08601,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,3,0,0,0,0,13,0,1005,0,3,1,0.0,0,-5,0,5,55,True,0,4,Iliman Ndiaye,23,BOU,1130,1075,SHU,1045,1020,2023,2.0,0.816227,7.0,0.816227,3.13975,7.0,3.13975,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,21,0,0,0,0,14,0,999,0,0,5,0.0,0,-6,0,6,55,False,0,4,Iliman Ndiaye,23,BUR,1050,1040,SHU,1020,1060,2023,2.0,0.618131,3.0,0.618131,2.60469,13.0,2.60469,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,12,0,0,0,0,15,0,995,0,2,0,0.0,0,-4,0,4,55,True,0,4,Iliman Ndiaye,23,LIV,1350,1390,SHU,1045,1020,2023,2.0,0.834172,2.0,0.834172,1.80116,14.0,1.80116,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,4,0,0,0,0,16,0,989,0,0,1,0.0,0,-6,0,6,55,True,0,4,Iliman Ndiaye,23,BRE,1055,1150,SHU,1045,1020,2023,2.0,0.841976,6.0,0.841976,0.644638,7.0,0.644638,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,6,0,0,0,0,17,0,985,0,0,2,0.0,0,-4,0,4,55,False,0,4,Iliman Ndiaye,23,CHE,1080,1170,SHU,1020,1060,2023,2.0,0.44014,3.0,0.44014,3.27322,13.0,3.27322,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2023-12-22T20:00:00Z,0,2,0,0,0,0,18,0,982,0,1,1,0.0,0,-3,0,3,55,False,0,4,Iliman Ndiaye,23,AVL,1140,1180,SHU,1020,1060,2023,2.0,0.646159,2.0,0.646159,1.21861,10.0,1.21861,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,22,0,0,0,0,19,0,980,0,3,2,0.0,0,-2,0,2,55,True,0,4,Iliman Ndiaye,23,LUT,1060,1120,SHU,1045,1020,2023,2.0,3.61788,7.0,3.61788,0.715575,3.0,0.715575,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,13,0,0,0,0,20,0,977,0,0,2,0.0,0,-3,0,3,55,False,0,4,Iliman Ndiaye,23,MCI,1350,1360,SHU,1020,1060,2023,2.0,0.263211,1.0,0.263211,2.24229,12.0,2.24229,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2024-01-21T14:00:00Z,0,19,0,0,0,0,21,0,975,0,2,2,0.0,0,-2,0,2,55,True,0,4,Iliman Ndiaye,23,WHU,1140,1150,SHU,1045,1020,2023,2.0,2.61362,9.0,1.85245,2.4241,5.0,1.66293,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2024-01-30T20:00:00Z,0,7,0,0,0,0,22,0,973,0,2,3,0.0,0,-2,0,2,55,False,0,4,Iliman Ndiaye,23,CRY,1080,1060,SHU,1020,1060,2023,2.0,0.768467,7.0,0.768467,1.1601,8.0,1.1601,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,2,0,0,0,0,23,0,969,0,5,0,0.0,0,-4,0,4,55,True,0,4,Iliman Ndiaye,23,AVL,1220,1350,SHU,1045,1020,2023,2.0,1.52784,7.0,1.52784,2.99015,5.0,2.99015,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2024-02-10T15:00:00Z,0,22,0,0,0,0,24,0,966,0,3,1,0.0,0,-3,0,3,55,False,0,4,Iliman Ndiaye,23,LUT,1020,1090,SHU,1020,1060,2023,2.0,1.98283,4.0,1.22166,1.76215,9.0,1.00099,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,5,0,0,0,0,25,0,962,0,5,0,0.0,0,-4,0,4,55,True,0,4,Iliman Ndiaye,23,BHA,1180,1240,SHU,1045,1020,2023,2.0,0.586214,3.0,0.586214,3.35549,15.0,3.35549,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2024-02-25T13:30:00Z,0,20,0,0,0,0,26,0,958,0,0,1,0.0,0,-4,0,4,55,False,0,4,Iliman Ndiaye,23,WOL,1085,1115,SHU,1020,1060,2023,2.0,0.654342,5.0,0.654342,1.21618,7.0,1.21618,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2024-03-04T20:00:00Z,0,1,0,0,0,0,27,0,957,0,6,0,0.0,0,-1,0,1,55,True,0,4,Iliman Ndiaye,23,ARS,1370,1360,SHU,1045,1020,2023,2.0,0.201374,2.0,0.201374,2.47294,22.0,2.47294,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,273,0,0,0.0,0.0,2024-03-09T15:00:00Z,0,3,0,0,0,0,28,0,956,0,2,2,0.0,0,-1,0,1,55,False,0,4,Iliman Ndiaye,23,BOU,1055,1145,SHU,1020,1060,2023,2.0,1.91752,2.0,1.91752,3.92657,15.0,3.1654,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,299,0,0,0.0,0.0,2024-03-30T15:00:00Z,0,9,0,0,0,0,30,0,954,0,3,3,0.0,0,-2,0,2,55,True,0,4,Iliman Ndiaye,23,FUL,1180,1170,SHU,1045,1020,2023,2.0,1.78824,4.0,1.78824,1.10254,10.0,1.10254,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2024-04-04T18:30:00Z,0,12,0,0,0,0,31,0,953,0,1,3,0.0,0,-1,0,1,55,False,0,4,Iliman Ndiaye,23,LIV,1210,1270,SHU,1020,1060,2023,2.0,0.720948,2.0,0.720948,2.51772,18.0,2.51772,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2024-04-07T16:30:00Z,0,6,0,0,0,0,32,0,951,0,2,2,0.0,0,-2,0,2,55,True,0,4,Iliman Ndiaye,23,CHE,1150,1230,SHU,1045,1020,2023,2.0,1.74265,6.0,1.74265,0.521789,6.0,0.521789,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,4,0,0,0,0,33,0,950,0,0,2,0.0,0,-1,0,1,55,False,0,4,Iliman Ndiaye,23,BRE,1110,1090,SHU,1020,1060,2023,2.0,0.834498,6.0,0.834498,1.09071,5.0,1.09071,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,338,0,0,0.0,0.0,2024-04-20T14:00:00Z,0,21,0,0,0,0,34,0,947,0,4,1,0.0,0,-2,0,2,55,True,0,4,Iliman Ndiaye,23,BUR,1050,1050,SHU,1045,1020,2023,2.0,1.97816,9.0,1.97816,2.42338,6.0,2.42338,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2024-04-24T19:00:00Z,0,14,0,0,0,0,34,0,947,0,2,4,0.0,0,-2,0,2,55,False,0,4,Iliman Ndiaye,23,MUN,1130,1120,SHU,1020,1060,2023,2.0,1.20517,2.0,1.20517,3.51311,14.0,2.75194,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,346,0,0,0.0,0.0,2024-04-27T14:00:00Z,0,15,0,0,0,0,35,0,947,0,1,5,0.0,0,-1,0,1,55,False,0,4,Iliman Ndiaye,23,NEW,1050,1160,SHU,1020,1060,2023,2.0,1.82408,4.0,1.82408,2.93477,18.0,2.17361,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,16,0,0,0,0,36,0,946,0,3,1,0.0,0,-1,0,1,55,True,0,4,Iliman Ndiaye,23,NFO,1125,1080,SHU,1045,1020,2023,2.0,2.48986,8.0,1.72869,1.93818,6.0,1.93818,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,8,0,0,0,0,37,0,945,0,0,1,0.0,0,-1,0,1,55,False,0,4,Iliman Ndiaye,23,EVE,1125,1065,SHU,1020,1060,2023,2.0,0.465523,4.0,0.465523,1.82411,9.0,1.82411,,,,,,
0,0,0,0,0.0,232,0.0,0.0,0.0,0.0,380,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,18,0,0,0,0,38,0,943,0,3,0,0.0,0,-2,0,2,55,True,0,4,Iliman Ndiaye,23,TOT,1150,1310,SHU,1045,1020,2023,2.0,0.697312,2.0,0.697312,3.19675,14.0,3.19675,,,,,,
0,0,3,0,0.2,232,0.0,0.0,0.0,0.3,3,1,0,0.7,5.0,2024-08-17,27,5,0,0,0,0,1,0,14764,0,3,0,2.0,1,0,0,0,55,True,0,4,Iliman Ndiaye,8,BHA,1100,1200,EVE,1130,1060,2024,,0.405325,4.0,0.405325,1.79083,5.0,1.79083,0.0,0.0,0.0,0.0,0.0,False
0,0,-4,0,1.1,232,0.0,0.06,0.0729162916541099,0.77,19,2,0,2.4,10.2,2024-08-24,33,18,0,0,0,0,2,0,14175,0,0,4,13.0,1,-1997,605,2602,55,False,0,4,Iliman Ndiaye,8,TOT,1140,1300,EVE,1150,1100,2024,,0.648869,5.0,0.648869,2.61143,9.0,2.61143,1.0,0.0,0.0,0.0729162916541099,0.0729162916541099,False
0,0,11,1,3.3,232,0.0,0.3,0.2934225797653198,0.68,24,0,0,5.8,14.8,2024-08-31,82,3,0,0,0,0,3,0,17168,1,3,2,40.0,2,1597,4735,3138,54,True,0,4,Iliman Ndiaye,8,BOU,1140,1210,EVE,1130,1060,2024,,2.55629,15.0,2.55629,2.95688,7.0,2.95688,3.0,0.0,0.0,0.2934225797653198,0.2934225797653198,False
0,0,7,0,1.3,232,0.0,0.01,0.0,1.81,31,3,0,1.4,8.6,2024-09-14,80,2,0,0,0,0,4,0,27162,1,2,3,4.0,1,7798,13935,6137,54,False,1,4,Iliman Ndiaye,8,AVL,1080,1140,EVE,1150,1100,2024,,0.852158,3.0,0.852158,3.15876,9.0,3.15876,0.0,0.0,0.0,0.0,0.0,False
0,2,35,0,47.1,232,0.4928369522094726,0.27,0.457683652639389,0.58,45,1,1,11.7,44.4,2024-09-21,80,11,0,0,0,0,5,0,28361,1,1,1,25.0,8,962,4341,3379,54,False,0,4,Iliman Ndiaye,8,LEI,1050,1090,EVE,1150,1100,2024,,1.82377,6.0,1.82377,1.33793,8.0,1.33793,2.0,4.0,1.0,0.457683652639389,0.457683652639389,False
0,1,24,0,17.8,232,0.0175908599048852,0.05,0.0,0.95,55,1,0,4.0,17.8,2024-09-28,90,7,0,0,0,0,6,0,73927,1,1,2,4.0,3,42818,53410,10592,54,True,0,4,Iliman Ndiaye,8,CRY,1140,1110,EVE,1130,1060,2024,,1.10959,6.0,1.10959,1.12358,8.0,1.12358,0.0,1.0,0.0,0.0,0.0,False
0,0,15,1,10.2,232,0.0,0.06,0.0,2.05,67,0,0,3.4,17.4,2024-10-05,90,15,0,0,0,0,7,0,102200,1,0,0,6.0,2,26331,37803,11472,54,True,0,4,Iliman Ndiaye,8,NEW,1150,1290,EVE,1130,1060,2024,,0.692214,3.0,0.692214,1.79048,11.0,1.02931,0.0,0.0,0.0,0.0,0.0,False
0,3,40,1,1.1,232,0.0,0.42,0.4195161759853363,1.04,73,0,1,7.2,44.4,2024-10-19,80,10,0,0,0,0,8,0,112110,1,2,0,26.0,9,8805,20371,11566,54,False,0,4,Iliman Ndiaye,8,IPS,1070,1080,EVE,1150,1100,2024,,1.60804,9.0,1.60804,1.174,3.0,1.174,2.0,0.0,1.0,0.4195161759853363,0.4195161759853363,False
